id,node_type,internet_access,air_conditioning,hot_water,swimming_pool,laundry,kitchen,breakfast,toilets,wheelchair,check_in,check_out,rooms,beds
3164950591,node,,,,,,,,,,,,,
3165288617,node,,,,,,,,,,,,,
3167710908,node,,,,,,,,,,,,,
3170959234,node,,,,,,,,,,,,,
3170959241,node,,,,,,,,,,,,,
3178692072,node,,,,,,,,,,,,,
3180927795,node,,,,,,,,,,,,,
3182965788,node,,,,,,,,,,,,,
3187807055,node,,,,,,,,,,,,,
3187942025,node,,,,,,,,,,,,,
3198567121,node,,,,,,,,,,,,,
3198877003,node,no,,,,,,,,,,,,
3199109033,node,,,,,,,,,,,,,
3200393024,node,,,,,,,,,,,,,
3200393025,node,,,,,,,,,,,,,
3200393026,node,,,,,,,,,,,,,
3201911701,node,,,,,,,,,,,,,
3204475836,node,,,,,,,,,,,,,
3206626607,node,,,,,,,,,,,,,
3206914787,node,yes,,,,,,,,,,,51,
3207120761,node,,,,,,,,,,,,,
3207544747,node,,,,,,,,,,,,,
3207792918,node,,,,,,,,,,,,,
3207882063,node,,,,,,,,,no,,,,
3211628120,node,,,,,,,,,,,,,
3211628159,node,,,,,,,,,,,,,
3211628161,node,,,,,,,,,,,,,
3211628187,node,,,,,,,,,,,,,
3213179207,node,,,,,,,,,,,,,
3213890566,node,,,,,,,,,,,,,
3214208311,node,,,,,,,,,,,,,
3214208312,node,,,,,,,,,,,,,
3214208313,node,,,,,,,,,,,,,
3214208314,node,,,,,,,,,,,,,
3214208316,node,,,,,,,,,,,,,
3214208320,node,,,,,,,,,,,,,
3214208322,node,,,,,,,,,,,,,
3214208326,node,,,,,,,,,,,,,
3215605695,node,,,,,,,,,,,,,
3216227530,node,,,,,,,,,,,,,
3219234504,node,,,,,,,,,,,,,
3220551902,node,,,,,,,,,,,,,
3220551910,node,,,,,,,,,,,,,
3220551911,node,,,,,,,,,,,,,
3220551921,node,,,,,,,,,,,,,
3221625378,node,wlan,,,,,,,,limited,,,73,
3223423120,node,,,,,,,,,,,,,
3227987797,node,,,,,,,,,,,,,
3230834661,node,,,,,,,,,,,,,
3232329828,node,,,,,,,,,,,,,
3239492187,node,,,,,,,,,,,,,
3239979761,node,,,,,,,,,,,,,
3240503554,node,,,,,,,,,,,,,
3241425097,node,,,,,,,,,,,,,
3241795283,node,,,,,,,,,,,,,
3241999395,node,,,,,,,,,,,,,
3242455362,node,,,,,,,,,,,,,
3242466830,node,,,,,,,,,,,,,
3242469505,node,,,,,,,,,,,,,
3242471719,node,,,,,,,,,,,,,
3242843261,node,,,,,,,,,,,,,
3247930634,node,wlan,,,,,,,,limited,,,,
3248052889,node,,,,,,,,,,,,,
3250199141,node,,,,,,,,,,,,,
3252692480,node,,,,,,,,,,,,,
3252869125,node,,,,,,,,,,,,,
3252938069,node,,,,,,,,,,,,,
3253512897,node,,,,,,,,,,,,,
3256175506,node,,,,,,,,,,,,,
3258009101,node,,,,,,,,,,,,,
3258009102,node,,,,,,,,,,,,,
3258928429,node,,,,,,,,,,,,,
3259068208,node,,,,,,,,,,,,,
3260934077,node,,,,,,,,,,,,,
3262212769,node,,,,,,,,,,,,,
3265886333,node,,,,,,,,,,,,,
3265886351,node,,,,,,,,,,,,,
3269745873,node,,,,,,,,,,,,,
3269745874,node,,,,,,,,,,,,,
3273962393,node,,,,,,,,,,,,,
3274725501,node,,,,,,,,,,,,,
3274758761,node,,,,,,,,,,,,,
3277018312,node,,,,,,,,,,,,,
3278819012,node,,,,,,,,,,,,,
3281283607,node,,,,,,,,,,,,,
3281415224,node,,,,,,,,,,,,,
3283224622,node,wlan,,,,,,,,,,,,
3283224691,node,,,,,,,,,,,,,
3283756466,node,,,,,,,,,,,,,
3283788106,node,,,,,,,,,,,,,
3285108420,node,,,,,,,,,,,,,
3294599160,node,,,,,,,,,,,,,
3294599561,node,wlan,,,,,,,,,,,,
3296884454,node,,,,,,,,,,,,,
3298619891,node,,,,,,,,,,,,,
3301716261,node,,,,,,,,,,,,,
3301813771,node,,,,,,,,,,,,,
3302663830,node,,,,,,,,,,,,,
3303334315,node,,,,,,,,,,,,,
3304298634,node,,,,,,,,,,,,,
3304969659,node,wlan,,,,,,,,,,,,
3304969660,node,,,,,,,,,,,,,
3304991285,node,,,,,,,,,,,,,
3310317450,node,,,,,,,,,,,,,
3312462102,node,,,,,,,,,,,,,
3312462111,node,,,,,,,,,,,,,
3313230378,node,wlan,yes,,,,,,,,,,,
3313230379,node,,,,,,,,,,,,,
3318756618,node,,,,,,,,,,,,,
3323211754,node,,,,,,,,,,,,,
3323439664,node,,,,,,,,,,,,,
3323904666,node,wlan,,,,,,,,yes,,,,
3324100898,node,,,,,,,,,,,,,
3324121261,node,,,,,,,,,,,,,
3324393261,node,,,,,,,,,,,,,
3326245465,node,,,,,,,,,,,,,
3326245466,node,,,,,,,,,,,,,
3326245467,node,,,,,,,,,,,,,
3332093255,node,,,,,,,,,,,,,
3332688008,node,,,,,,,,,,,,,
3333035393,node,,,,,,,,,,,,,
3336879031,node,,,,,,,,,,,,,
3337178290,node,,,,,,,,,,,,,
3337191536,node,yes,,,,,,,,,,,,
3337191537,node,,,,,,,,,,,,,
3337191538,node,,,,,,,,,,,,,
3338391984,node,,,,,,,,,,,,,
3338391985,node,,,,,,,,,,,,,
3339094404,node,,,,,,,,,,,,,
3340528022,node,,,,,,,,,,,,,
3340532957,node,,,,,,,,,,,,,
3341093048,node,,,,,,,,,,,,,
3341093049,node,,,,,,,,,,,,,
3342073212,node,,,,,,,,,,,,,
3342875165,node,wlan,,,,,,,,,,,,
3342937510,node,,,,,,,,,,,,,
3345136646,node,,,,,,,,,,,,,
3347764949,node,,,,,,,,,,,,,
3347822693,node,,,,,,,,,,,,,
3348895805,node,,,,,,,,,,,,,
3350146219,node,,,,,,,,,,,,,
3350774724,node,,,,,,,,,,,,,
3350776441,node,,,,,,,,,,,,,
3350776444,node,,,,,,,,,,,,,
3350776454,node,,,,,,,,,,,,,
3353135106,node,,,,,,,,,,,,,
3353648446,node,,,,,,,,,,,,,
3354790272,node,,,,,,,,,,,,,
3357053733,node,,,,,,,,,,,,,
3358910231,node,,,,,,,,,,,,,
3362685224,node,,,,,,,,,,,,,
3366158386,node,,,,,,,,,,,,,
3368927990,node,,,,,,,,,,,,,
3372286335,node,,,,,,,,,,,,,
3373406837,node,,,,,,,,,,,,,
3373510564,node,,,,,,,,,,,,,
3373963716,node,,,,,,,,,,,,,
3374701780,node,,,,,,,,,,,,,
3374900405,node,,,,,,,,,,,,,
3374900408,node,,,,,,,,,,,,,
3386569189,node,,,,,,,,,,,,,
3386706468,node,,,,,,,,,,,,,
3386706469,node,,,,,,,,,,,,,
3388315859,node,,,,,,,,,,,,,
3388315870,node,,,,,,,,,,,,,
3388584738,node,,,,,,,,,,,,,
3394667909,node,,,,,,,,,,,,,
3396719145,node,,,,,,,,,,,,,
3396719153,node,,,,,,,,,,,,,
3396719154,node,,,,,,,,,,,,,
3396719155,node,,,,,,,,,,,,,
3396780935,node,,,,,,,,,,,,,
3398910506,node,,,,,,,,,,,,,
3398910508,node,,,,,,,,,,,,,
3401993526,node,,,,,,,,,,,,,
3402066457,node,,,,,,,,,,,,,
3402271441,node,,,,,,,,,,,,,
3402271490,node,,,,,,,,,,,,,
3403688914,node,,,,,,,,,,,,,
3406082349,node,,,,,,,,,,,,,
3406874686,node,,,,,,,,,,,,,
3411884439,node,,yes,,,,,,,no,,,,
3415194498,node,,,,,,,,,,,,,
3415384977,node,,,,,,,,,,,,,
3424053644,node,,,,,,,,,,,,,
3427368618,node,,,,,,,,,,,,,
3430170278,node,,,,,,,,,,,,,
3430421108,node,,,,,,,,,,,,,
3431871463,node,,,,,,,,,,,,,
3431871467,node,,,,,,,,,,,,,
3431871468,node,,,,,,,,,,,,,
3431871469,node,,,,,,,,,,,,,
3432307893,node,,,,,,,,,,,,,
3432307894,node,,,,,,,,,,,,,
3432371396,node,,,,,,,,,,,,,
3433913393,node,wlan,,,,,,,,,,,,
3435733890,node,,,,,,,,,,,,,
3437135390,node,,,,,,,,,,,,,
3442208544,node,,,,,,,,,,,,,
3443037500,node,,,,,,,,,,,,,
3443519612,node,,,,,,,,,,,,,
3446686047,node,,,,,,,,,,,,,
3446686048,node,,,,,,,,,,,,,
3446686405,node,,,,,,,,,,,,,
3446688371,node,,,,,,,,,,,,,
3447052195,node,,,,,,,,,,,,,
3448805434,node,,,,,,,,,,,,,
3451947560,node,,,,,,,,,,,,,
3454105621,node,,,,,,,,,,,,,
3454264908,node,,,,,,,,,,,,,
3455618989,node,,,,,,,,,,,,,
3455626701,node,,,,,,,,,,,,,
3455626702,node,,,,,,,,,,,,,
3456749004,node,,,,,,,,,,,,,
3457927271,node,,,,,,,,,,,,,
3458055807,node,,,,,,,,,,,,,
3458055809,node,,,,,,,,,,,,,
3458055810,node,,,,,,,,,,,,,
3458055811,node,,,,,,,,,,,,,
3459214249,node,,,,,,,,,,,,,
3459214250,node,,,,,,,,,,,,,
3460902666,node,,,,,,,,,,,,,
3461809825,node,,,,,,,,,,,,,
3462568339,node,,,,,,,,,,,,,
3463187162,node,,,,,,,,,,,,,
3464175365,node,,,,,,,,,,,,,
3465501302,node,,,,,,,,,,,,,
3469593447,node,,,,,,,,,,,,,
3469611277,node,,,,,,,,,,,,,
3469623555,node,,,,,,,,,,,,,
3469624054,node,,,,,,,,,,,,,
3469738448,node,,,,,,,,,,,,,
3469738452,node,,,,,,,,,,,,,
3469836896,node,,,,,,,,,,,,,
3469836932,node,,,,,,,,,,,,,
3469836933,node,,,,,,,,,,,,,
3469836946,node,,,,,,,,,,,,,
3469836948,node,,,,,,,,,,,,,
3470237869,node,,,,,,,,,,,,,
3470485582,node,,,,,,,,,,,,,
3470603982,node,,,,,,,,,,,,,
3471405789,node,,,,,,,,,,,,,
3472442679,node,,,,,,,,,,,,,
3472442681,node,,,,,,,,,,,,,
3472637139,node,,,,,,,,,,,,,
3473303883,node,,,,,,,,,,,,,
3473303886,node,,,,,,,,,,,,,
3473303887,node,,,,,,,,,,,,,
3474209865,node,,,,,,,,,,,,,
3474288813,node,,,,,,,,,,,,,
3475024529,node,,,,,,,,,,,,,
3475024530,node,,,,,,,,,,,,,
3475024533,node,,,,,,,,,,,,,
3476478945,node,,,,,,,,,,,,,
3477200096,node,,,,,,,,,,,,,
3479230781,node,,,,,,,,,,,,,
3481299589,node,,,,,,,,,,,,,
3481415262,node,,,,,,,,,,,,,
3481479016,node,,,,,,,,,,,,,
3487866699,node,,,,,,,,,,,,,
3489345679,node,,,,,,,,,,,,,
3489660146,node,,,,,,,,,,,,,
3491260268,node,,,,,,,,,,,,,
3491260269,node,yes,,,,,,,,,,,,
3493764652,node,,,,,,,,,,,,,
3495577286,node,,,,,,,,,,,,,
3495630926,node,,,,,,,,,,,,,
3495963003,node,,,,,,,,,,,,,
3495963008,node,,,,,,,,,,,,,
3496953315,node,,,,,,,,,,,,,
3496971773,node,,,,,,,,,,,,,
3497062664,node,,,,,,,,,,,,,
3497079642,node,,,,,,,,,,,,,
3497102856,node,,,,,,,,,,,,,
3497472342,node,,,,,,,,,,,,,
3497682653,node,,,,,,,,,,,,,
3498303568,node,,,,,,,,,,,,,
3499087213,node,,,,,,,,,,,,,
3499441722,node,,,,,,,,,,,,,
3499647437,node,,,,,,,,,no,,,,
3499647438,node,,,,,,,,,,,,,
3499758195,node,,,,,,,,,,,,,
3501199463,node,,,,,,,,,,,,,
3501317096,node,,,,,,,,,,,,,
3503045957,node,,,,,,,,,,,,,
3503903899,node,,,,,,,,,,,,,
3504010107,node,,,,,,,,,,,,,
3504017138,node,,,,,,,,,,,,,
3504020010,node,,,,,,,,,,,,,
3504024517,node,,,,,,,,,,,,,
3506847418,node,,,,,,,,,,,,,
3508985459,node,,,,,,,,,,,,,
3509490977,node,,,,,,,,,,,,,
3510113593,node,,,,,,,,,,,,,
3510892758,node,,,,,,,,,,,,,
3512901525,node,,,,,,,,,,,,,
3514762808,node,,,,,,,,,,,,,
3514762841,node,,,,,,,,,,,,,
3517794643,node,,,,,,,,,,,,,
3518304250,node,,,,,,,,,,,,,
3520872886,node,no,,,,,,,,,,,,
3520872888,node,no,,,,,,,,,,,,
3525969275,node,,,,,,,,,,,,,
3526251543,node,,,,,,,,,,,,,
3526651705,node,wlan,,,,,,,,,,,,
3529404684,node,,,,,,,,,,,,,
3537041736,node,wlan,,,,,,,,,,,25,
3541662179,node,,,,,,,,,,,,,
3541662184,node,,,,,,,,,,,,,
3544959846,node,,,,,,,,,,,,,
3545074433,node,,,,,,,,,,,,,
3548164158,node,,,,,,,,,,,,,
3548722309,node,,,,,,,,,,,,,
3551377947,node,,,,,,,,,,,,,
3551377948,node,,,,,,,,,,,,,
3552697715,node,,,,,,,,,,,,,
3554333958,node,,,,,,,,,,,,,
3554496136,node,,,,,,,,,,,,,
3554550653,node,,,,,,,,,,,,,
3554703901,node,,,,,,,,,,,,,
3554720006,node,,,,,,,,,,,,,
3559671013,node,,,,,,,,,,,,,
3560075113,node,,,,,,,,,,,,,
3572874002,node,,,,,,,,,,,,,
3574627193,node,,,,,,,,,,,,,
3575562893,node,wlan,,,,,,,,yes,,,,
3579538120,node,,,,,,,,,no,,,,
3579568350,node,,,,,,,,,,,,,
3581005494,node,,,,,,,,,,,,,
3585994621,node,,,,,,,,,,,,,
3586182993,node,,,,,,,,,,,,,
3590312790,node,,,,,,,,,,,,,
3595285200,node,,,,,,,,,,,,,
3596819478,node,,,,,,,,,,,,,
3598373742,node,,,,,,,,,,,,,
3598527541,node,wlan,,,,,,,,,,,190,
3598563958,node,wlan,,,,,,,,,,,174,
3600718769,node,,,,,,,,,,,,,
3600718770,node,,,,,,,,,,,,,
3600742745,node,,,,,,,,,,,,,
3600742746,node,,,,,,,,,,,,,
3601734675,node,,,,,,,,,,,,,
3603428519,node,,,,,,,,,,,,,
3603461975,node,,,,,,,,,,,,,
3605439440,node,,,,,,,,,,,,,
3607376234,node,,,,,,,,,,,,,
3611247160,node,,,,,,,,,,,,,
3613910425,node,,,,,,,,,,,,,
3613910426,node,,,,,,,,,,,,3,
3616300854,node,wlan,,,,,,,,,,,,
3617584885,node,,,,,,,,,,,,,
3623244223,node,,,,,,,,,,,,,
3625845917,node,,,,,,,,,,,,,
3629597593,node,,,,,,,,,,,,,
3629597594,node,,,,,,,,,,,,,
3629597595,node,,,,,,,,,,,,,
3629597598,node,,,,,,,,,,,,,
3629597599,node,,,,,,,,,,,,,
3630201064,node,,,,,,,,,,,,,
3631704921,node,,,,,,,,,,,,,
3633209864,node,,,,,,,,,,,,,
3636861742,node,,,,,,,,,,,,,
3636861743,node,,,,,,,,,,,,,
3636931446,node,,,,,,,,,,,,,
3636931447,node,,,,,,,,,,,,,
3636931449,node,,,,,,,,,,,,,
3636997159,node,,,,,,,,,,,,,
3636997163,node,,,,,,,,,,,,,
3637386794,node,,,,,,,,,,,,,
3637712662,node,,,,,,,,,,,,,
3639159655,node,wlan,,,,,,,,yes,,,20,
3639159656,node,,,,,,,,,,,,,
3641174270,node,,,,,,,,,,,,,
3641174271,node,,,,,,,,,,,,,
3644829013,node,,,,,,,,,,,,,
3644989443,node,,,,,,,,,,,,,
3644999000,node,,,,,,,,,,,,,
3645076639,node,,,,,,,,,,,,,
3651190606,node,,,,,,,,,,,,,
3654464080,node,,,,,,,,,,,,,
3656905895,node,,,,,,,,,,,,,
3656928047,node,,,,,,,,,,,,,
3657084497,node,,,,,,,,,,,,,
3657084499,node,,,,,,,,,,,,,
3657084501,node,,,,,,,,,,,,,
3657100080,node,,,,,,,,,,,,,
3657655854,node,,,,,,,,,,,,,
3658066084,node,,,,,,,,,,,,,
3658927167,node,,,,,,,,,,,,,
3659222110,node,,,,,,,,,,,,,
3659638883,node,,,,,,,,,,,,,
3659638884,node,,,,,,,,,,,,,
3660099609,node,,,,,,,,,,,,,
3662153200,node,,,,,,,,,,,,,
3662343801,node,wlan,,,,,,,,,,,30,
3663808994,node,,,,,,,,,,,,,
3663888797,node,yes,,,,,,,,,,,48,
3663888801,node,,,,,,,,,,,,30,
3663888802,node,yes,,,,,,,,,,,12,
3663953823,node,,,,,,,,,,,,,
3663954915,node,,,,,,,,,,,,,
3664810128,node,,,,,,,,,,,,,
3665193563,node,,,,,,,,,,,,,
3666232104,node,,,,,,,,,,,,,
3666434321,node,,,,,,,,,,,,,
3667510155,node,wlan,,,,,,,,,,,,
3667848745,node,,,,,,,,,,,,,
3668549478,node,,,,,,,,,,,,,
3672355275,node,,,,,,,,,no,,,,
3672460825,node,,,,,,,,,,,,,
3672680425,node,,,,,,,,,,,,,
3672680525,node,,,,,,,,,,,,,
3672695363,node,,,,,,,,,,,,,
3675167737,node,,,,,,,,,,,,,
3675606796,node,,,,,,,,,,,,,
3675616925,node,,,,,,,,,,,,,
3675616927,node,,,,,,,,,,,,,
3675837869,node,,,,,,,,,,,,,
3676865960,node,,,,,,,,,,,,,
3677011426,node,,,,,,,,,,,,,
3680702829,node,,,,,,,,,,,,,
3682518731,node,,,,,,,,,,,,,
3684052409,node,,,,,,,,,,,,,
3684297679,node,,,,,,,,,,,,,
3688487592,node,,,,,,,,,,,,,
3688487593,node,,,,,,,,,,,,,
3688487594,node,,,,,,,,,,,,,
3688487595,node,,,,,,,,,,,,,
3688752744,node,,,,,,,,,,,,,
3690637671,node,,,,,,,,,,,,,
3690758700,node,,,,,,,,,,,,,
3693987029,node,yes,,,,,,,,,,,,
3693987030,node,,,,,,,,,,,,,
3693987032,node,,,,,,,,,,,,,
3693990007,node,,,,,,,,,,,,,
3695733111,node,,,,,,,,,,,,,
3699012417,node,,,,,,,,,,,,,
3699343625,node,,,,,,,,,,,,,
3702027603,node,,,,,,,,,,,,,
3706459326,node,,,,,,,,,,,,,
3708248202,node,,,,,,,,,,,,,
3708742127,node,,,,,,,,,,,,,
3709870967,node,,,,,,,,,,,,,
3711226078,node,wlan,,,,,,,,yes,,,,
3711226079,node,,,,,,,,,,,,,
3711226080,node,,,,,,,,,,,,,
3711321321,node,,,,,,,,,,,,,
3712428273,node,,,,,,,,,,,,,
3713510346,node,,,,,,,,,,,,,
3713795397,node,,,,,,,,,,,,,
3713796976,node,,,,,,,,,,,,,
3714103568,node,,,,,,,,,,,,,
3717569759,node,,,,,,,,,,,,,
3719226841,node,,,,,,,,,,,,,
3719375870,node,,,,,,,,,,,,,
3719397222,node,,,,,,,,,,,,,
3719451608,node,,,,,,,,,,,,,
3720557864,node,,,,,,,,,,,,,
3723146655,node,,,,,,,,,,,,,
3724031217,node,,,,,,,,,,,,,
3724819084,node,,,,,,,,,,,,,
3724826507,node,,,,,,,,,,,,,
3724849778,node,,,,,,,,,,,,,
3725659450,node,,,,,,,,,,,,,
3725660721,node,,,,,,,,,,,,,
3726016759,node,,,,,,,,,,,,,
3728021646,node,,,,,,,,,,,,,
3729366414,node,,,,,,,,,,,,,
3729384404,node,,,,,,,,,,,,,
3730982226,node,wlan,,,,,,,,limited,,,,
3732197065,node,,,,,,,,,,,,,
3733855327,node,yes,,,,,,,,,,,,
3734653042,node,,,,,,,,,,,,,
3734755634,node,,,,,,,,,,,,,
3734755636,node,,,,,,,,,,,,,
3734755640,node,,,,,,,,,,,,,
3735269683,node,,,,,,,,,,,,,
3737545069,node,,,,,,,,,,,,,
3739227875,node,,,,,,,,,,,,,
3739511112,node,,,,,,,,,,,,,
3741454066,node,,,,,,,,,,,,,
3741454067,node,,,,,,,,,,,,,
3741454068,node,yes,,,,,,,,,,,,
3741801907,node,yes,,,,,,,,,,,,
3743619328,node,,,,,,,,,,,,,
3744057195,node,,,,,,,,,,,,,
3744929787,node,,,,,,,,,,,,,
3748102727,node,,,,,,,,,,,,,
3750579825,node,,,,,,,,,,,,,
3750581425,node,,,,,,,,,,,,,
3751045547,node,yes,,,,,,,,,,,,
3752286570,node,,,,,,,,,,,,,
3754596768,node,,,,,,,,,,,,,
3754615303,node,,,,,,,,,,,,,
3755213896,node,,,,,,,,,limited,,,,
3758372957,node,,,,,,,,,,,,,
3761426596,node,,,,,,,,,,,,,
3761426597,node,,,,,,,,,,,,,
3762069490,node,,,,,,,,,,,,,
3762706657,node,,,,,,,,,,,,,
3764588662,node,,,,,,,,,,,,,
3766036431,node,,,,,,,,,,,,,
3766087067,node,,,,,,,,,,,,,
3767168989,node,,,,,,,,,,,,,
3767742830,node,,,,,,,,,,,,,
3768964517,node,,,,,,,,,,,,,
3771307268,node,,,,,,,,,,,,,
3772558107,node,yes,,,,,,,,no,,,19,
3773114892,node,,,,,,,,,,,,,
3773407649,node,,,,,,,,,,,,,
3774567670,node,,,,,,,,,,,,,
3774855539,node,,,,,,,,,,,,,
3775831457,node,,,,,,,,,,,,,
3775967370,node,yes,,,,,,,,,,,30,
3778237757,node,,,,,,,,,,,,,
3778237834,node,,,,,,,,,,,,,
3779396578,node,,,,,,,,,,,,,
3779477271,node,,,,,,,,,,,,,
3780208439,node,,,,,,,,,,,,,
3782545452,node,,,,,,,,,,,,,
3783346785,node,,,,,,,,,,,,,
3783956952,node,,,,,,,,,,,,,
3785613768,node,,,,,,,,,,,,,
3786061857,node,,,,,,,,,,,,,
3786429025,node,,,,,,,,,,,,,
3786444297,node,yes,,,,,,,,,,,,
3786919940,node,,,,,,,,,,,,,
3787765433,node,,,,,,,,,,,,,
3789097170,node,,,,,,,,,,,,,
3789274585,node,,,,,,,,,,,,,
3794197136,node,,,,,,,,,,,,,
3797547084,node,,,,,,,,,,,,,
3798474012,node,,,,,,,,,,,,,
3799435693,node,,,,,,,,,,,,,
3799435694,node,,,,,,,,,,,,,
3802091517,node,,,,,,,,,,,,,
3802091518,node,,,,,,,,,,,,,
3802091521,node,,,,,,,,,,,,,
3802091522,node,,,,,,,,,,,,,
3802121885,node,,,,,,,,,,,,,
3803439859,node,,,,,,,,,,,,,
3803682142,node,,,,,,,,,,,,,
3803696058,node,,,,,,,,,,,,,
3804031568,node,,,,,,,,,,,,,
3807513451,node,,,,,,,,,,,,,
3808567862,node,,,,,,,,,,,,,
3808869047,node,wlan,,,,,,,,,,,15,
3810217527,node,,,,,,,,,,,,,
3810218531,node,,,,,,,,,,,,,
3811483783,node,,,,,,,,,,,,,
3812412804,node,,,,,,,,,,,,,
3812563400,node,,,,,,,,,,,,,
3814908456,node,,,,,,,,,,,,,
3814912329,node,,,,,,,,,,,,,
3816037490,node,,,,,,,,,,,,,
3816134252,node,,,,,,,,,,,,,
3818041106,node,,,,,,,,,,,,,
3818163542,node,,,,,,,,,,,,,
3818748094,node,,,,,,,,,,,,,
3818748095,node,,,,,,,,,,,,,
3819493394,node,,,,,,,,,,,,,
3819493395,node,,,,,,,,,,,,,
3819679111,node,,,,,,,,,,,,,
3821148665,node,,,,,,,,,,,,,
3824424786,node,,,,,,,,,,,,,
3825427707,node,,,,,,,,,,,,,
3825429557,node,,,,,,,,,,,,,
3825514302,node,,,,,,,,,,,,,
3825514306,node,,,,,,,,,limited,,,,
3825554657,node,,,,,,,,,,,,,
3825604857,node,wlan,,,,,,,,,,,,
3825605557,node,yes,yes,,,,,,,,,,15,
3826801142,node,,,,,,,,,,,,,
3829826089,node,,,,,,,,,,,,,
3830141540,node,,,,,,,,,,,,,
3831058657,node,,,,,,,,,,,,,
3831062601,node,,,,,,,,,,,,,
3831830426,node,,,,,,,,,,,,,
3832060099,node,,,,,,,,,,,,,
3832726057,node,,,,,,,,,yes,,,,
3833317429,node,wlan,,,,,,,,,,,,
3834795780,node,,,,,,,,,,,,,
3836351941,node,,,,,,,,,,,,,
3838013743,node,,,,,,,,,,,,,
3838021631,node,,,,,,,,,,,,,
3839910161,node,,,,,,,,,,,,,
3841677159,node,,,,,,,,,,,,,
3841858974,node,,,,,,,,,,,,,
3842355019,node,,,,,,,,,,,,,
3844304367,node,,,,,,,,,,,,,
3844433746,node,,,,,,,,,,,,,
3844433747,node,,,,,,,,,,,,,
3844543916,node,,,,,,,,,,,,,
3844782775,node,,,,,,,,,,,,,
3847971966,node,,,,,,,,,,,,,
3851790210,node,,,,,,,,,,,,,
3853320927,node,,,,,,,,,,,,,
3853327279,node,,,,,,,,,,,,,
3855777957,node,,,,,,,,,,,,,
3855800958,node,,,,,,,,,,,,,
3858132198,node,,,,,,,,,,,,,
3859310322,node,,,,,,,,,,,,,
3861773341,node,,,,,,,,,,,,,
3863077393,node,,,,,,,,,,,,,
3864688937,node,,,,,,,,,,,,,
3869712906,node,,,,,,,,,,,,,
3869975358,node,,,,,,,,,,,,,
3869976257,node,,,,,,,,,,,,,
3883295165,node,,,,,,,,,,,,,
3884267228,node,,,,,,,,,,,,,
3886401331,node,,,,,,,,,,,,,
3886691238,node,wlan,,,,,,,,,,,,
3886909562,node,,,,,,,,,,,,,
3900801950,node,,,,,,,,,,,,,
3900801952,node,,,,,,,,,,,,,
3902714556,node,,,,,,,,,,,,,
3902715279,node,,,,,,,,,,,,,
3905227889,node,,,,,,,,,,,,,
3905334237,node,,,,,,,,,,,,,
3905338172,node,,,,,,,,,,,,,
3905338173,node,,,,,,,,,,,,,
3906398779,node,,,,,,,,,,,,,
3906464276,node,,,,,,,,,,,,,
3908598328,node,,,,,,,,,,,,,
3908598329,node,,,,,,,,,,,,,
3908756387,node,,,,,,,,,,,,,
3911406724,node,,,,,,,,,,,,,
3912456852,node,,,,,,,,,,,,,
3913309258,node,,,,,,,,,,,,,
3913309259,node,,,,,,,,,,,,,
3913309260,node,,,,,,,,,,,,,
3913309261,node,,,,,,,,,,,,,
3913309262,node,,,,,,,,,,,,,
3913309268,node,wlan,,,,,,,,,,,,
3913309269,node,,,,,,,,,,,,,
3913309270,node,,,,,,,,,,,,,
3913309271,node,,,,,,,,,,,,,
3913327118,node,,,,,,,,,,,,,
3913327120,node,,,,,,,,,,,,,
3913327121,node,,,,,,,,,,,,,
3913432700,node,,,,,,,,,,,,,
3913432701,node,,,,,,,,,,,,,
3913432702,node,,,,,,,,,,,,,
3913571056,node,,,,,,,,,limited,,,,
3917577441,node,,,,,,,,,,,,,
3918643949,node,,,,,,,,,,,,,
3918663904,node,,,,,,,,,,,,,
3919483398,node,,,,,,,,,,,,,
3919494215,node,,,,,,,,,,,,,
3919743562,node,,,,,,,,,,,,,
3921249068,node,,,,,,,,,yes,,,,
3922985578,node,,,,,,,,,,,,,
3924472836,node,,,,,,,,,,,,,
3924481111,node,,,,,,,,,,,,,
3925546015,node,,,,,,,,,,,,,
3927253433,node,,,,,,,,,,,,,
3927279658,node,,,,,,,,,,,,,
3929145318,node,,,,,,,,,,,,,
3930564291,node,,,,,,,,,,,,,
3932981653,node,,,,,,,,,,,,,
3932981655,node,,,,,,,,,,,,,
3932982064,node,,,,,,,,,,,,,
3933067142,node,,,,,,,,,,,,,
3934213472,node,,,,,,,,,,,,,
3935835728,node,wlan,,,,,,Mo-Su 06:00-09:00,,,,,,
3941903993,node,,,,,,,,,,,,,
3942034321,node,,,,,,,,,,,,,
3942072332,node,,,,,,,,,,,,17,
3942077786,node,,,,,,,,,,,,,
3948213959,node,,,,,,,,,,,,,
3951043058,node,,,,,,,,,,,,,
3951549547,node,yes,,,,,,,,,,,,
3955227506,node,,,,,,,,,,,,,
3956049808,node,,,,,,,,,,,,,
3956336110,node,,,,,,,,,,,,,
3957522029,node,,,,,,,,,,,,,
3958093417,node,,,,,,,,,,,,,
3958718113,node,,,,,,,,,,,,,
3958718114,node,,,,,,,,,,,,,
3958718115,node,,,,,,,,,,,,,
3960728820,node,wlan,,,,,,Mo-Su 08:00-10:00,,,,,22,
3966136931,node,,,,,,,,,,,,,
3967003060,node,,,,,,,,,,,,,
3967003062,node,,,,,,,,,,,,,
3967274581,node,,,,,,,,,,,,,
3967274582,node,,,,,,,,,,,,,
